"RCS","CGI_LITHOLOGY_URI","CGI_LITHOLOGY_LABEL","INSP_LITHOLOGY_URI","INSP_LITHOLOGY_LABEL"
PEL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PESP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PGPG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PGPG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
PSAMM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
PSHO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PSPB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PYBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
VCBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
CALSST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
CARN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSedimentaryRock,carbonate sedimentary rock
CASLST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
CGBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/breccia,breccia
CGBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
COSD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
COSD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LMPY,,,http://inspire.ec.europa.eu/codelist/LithologyValue/exoticAlkalineRock,exotic alkaline rock
AGG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/tuffBrecciaAgglomerateOrPyroclasticBreccia,"tuff-breccia, agglomerate, or pyroclastic breccia"
BAMG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAMG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
SADOLO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/dolomite,dolomite
SLTE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
MLMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
MLPE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
PELGP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PSAMM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
QZITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
SIMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SIMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MHLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LMAR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
DI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diorite,diorite
GD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granodiorite,granodiorite
GN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
GNR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
MCGN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
QDI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzDiorite,quartz diorite
TO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/tonalite,tonalite
SEMPG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
SPPS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
DMZD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diorite,diorite
DMZD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/monzodiorite,monzodiorite
GD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granodiorite,granodiorite
GNL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
OILS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/organicRichSedimentaryRock,organic rich sedimentary rock
Z,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
QZPS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SDSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MLMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
SLMDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MLMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
PSCA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metasomaticRock,metasomatic rock
PSCA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
PSMQZ,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
PSPL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
TUAG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/tuffBrecciaAgglomerateOrPyroclasticBreccia,"tuff-breccia, agglomerate, or pyroclastic breccia"
TUAG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
VCBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
PELGN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
SCHQZ,,,http://inspire.ec.europa.eu/codelist/LithologyValue/schist,schist
SLST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
DMTN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diamicton,diamicton
SDIR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ironRichSedimentaryRock,iron rich sedimentary rock
SDIR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LSMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
LSMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
VCCNG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
BAMCP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAOM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BAPOCM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BARPM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BARPMA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
OLBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
PYBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
TR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/trachyte,trachyte
DOLO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/dolomite,dolomite
DOLO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/dolomite,dolomite
DOLO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/dolomite,dolomite
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
SCOR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
SCOR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
CYCS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
CYCS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CYCS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ironRichSedimentaryRock,iron rich sedimentary rock
CYCS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
PSAMM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
PSSP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
SPELGN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,semipelite
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
DOCH,,,http://inspire.ec.europa.eu/codelist/LithologyValue/biogenicSilicaSedimentaryRock,biogenic silica sedimentary rock
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
XVSZC,,,http://inspire.ec.europa.eu/codelist/LithologyValue/silt,silt
FGSST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
FTUFF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
OILS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/organicRichSedimentaryRock,organic rich sedimentary rock
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MDLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MDLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
PHNOD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/phosphorite,phosphorite
DALTUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
TUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
BCLAVA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
XDSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/diamicton,diamicton
XDSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XDSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
CSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/clay,clay
CSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
CSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
STMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SADOLO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/dolomite,dolomite
SLTE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/slate,slate
MLMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
MLPE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
PELGP,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,pelite
PSAMM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
QZITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
SIMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
SIMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MHLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MHLM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
STMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
STMD,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
GBAN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gabbro,gabbro
MONCHQ,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ultramaficIgneousRock,ultramafic igneous rock
MONCQN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ultramaficIgneousRock,ultramafic igneous rock
NBSN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basanite,basanite
OLBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
OGNHB,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
OGNSF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
OGNSM,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
OGNSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
OGMS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
OGMS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
BA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
BATUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
CONG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/conglomerate,conglomerate
FPBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
FPHAW,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
MUG,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ultramaficIgneousRock,ultramafic igneous rock
OLBA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
VCBR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
DUN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ultramaficIgneousRock,ultramafic igneous rock
PDTTRO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/peridotite,peridotite
PDTTRO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousRock,basic igneous rock
PDTTRO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/peridotite,peridotite
PDTTRO,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basicIgneousRock,basic igneous rock
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MLMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
QZITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
QZITE,,,http://inspire.ec.europa.eu/codelist/LithologyValue/quartzite,quartzite
QZPS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,psammite
VCSR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
VLSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/pyroclasticRock,pyroclastic rock
BALVPW,,,http://inspire.ec.europa.eu/codelist/LithologyValue/basalt,basalt
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
COAL,,,http://inspire.ec.europa.eu/codelist/LithologyValue/coal,coal
ANLTUF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/ashTuffLapillistoneAndLapilliTuff,"ash tuff, lapillistone, and lapilli tuff"
CALSIR,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metasomaticRock,metasomatic rock
METR1,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
GN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
GNGNS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
GNSMF,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
GNSMI,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gneiss,gneiss
HNFELS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/hornfels,hornfels
LMST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/limestone,limestone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/mudstone,mudstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MDSS,,,http://inspire.ec.europa.eu/codelist/LithologyValue/siltstone,siltstone
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
GN,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
MCGNA,,,http://inspire.ec.europa.eu/codelist/LithologyValue/granite,granite
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sand,sand
XSV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
SDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/sandstone,sandstone
MSDST,,,http://inspire.ec.europa.eu/codelist/LithologyValue/metamorphicRock,metamorphic rock
CHRT,,,http://inspire.ec.europa.eu/codelist/LithologyValue/biogenicSilicaSedimentaryRock,biogenic silica sedimentary rock
SV,,,http://inspire.ec.europa.eu/codelist/LithologyValue/gravelSizeSediment,gravel size sediment
